temp,humidity,rainfall,cases,date
32,59,0,59,2014-04-03
32,60,0,181,2014-01-23
29,67,0,356,2014-06-28
38,47,6,343,2015-10-22
36,70,0,579,2015-11-23
22,43,0,0,2015-01-11
32,73,0,264,2014-12-25
31,54,0,247,2015-11-16
24,38,0,65,2015-03-18
39,46,6,519,2014-12-06
25,37,1,195,2014-02-01
31,70,4,203,2014-11-13
20,35,1,130,2014-08-17
31,42,0,387,2015-09-24
21,48,0,549,2015-03-12
36,73,0,277,2015-03-23
24,47,0,93,2015-07-15
34,48,2,171,2014-09-21
39,41,0,473,2014-04-10
38,71,0,499,2015-11-14
33,58,0,210,2015-08-05
32,39,3,356,2014-06-24
23,61,5,281,2014-11-18
39,42,0,294,2014-05-28
40,48,0,112,2014-05-01
27,75,3,600,2015-01-23
37,56,0,255,2014-02-18
20,51,0,37,2014-04-04
28,62,5,321,2015-09-04
29,48,0,250,2015-06-08
40,73,0,104,2015-10-19
40,41,1,258,2015-10-19
30,42,1,444,2014-11-02
30,36,4,199,2015-01-07
40,52,2,211,2014-04-19
20,69,0,0,2015-11-12
30,61,0,177,2014-08-03
22,51,0,166,2015-10-20
22,65,6,576,2014-04-14
20,44,3,511,2015-08-30
21,38,0,540,2014-09-18
33,60,0,448,2015-06-06
32,66,0,237,2014-12-21
27,39,6,444,2014-07-11
29,67,0,309,2015-02-17
40,39,0,554,2014-08-25
40,42,0,0,2014-03-06
33,57,0,440,2014-05-29
25,36,0,252,2015-06-17
24,63,0,232,2014-08-01
24,51,2,13,2015-10-25
32,35,0,353,2014-03-05
23,44,0,543,2014-07-25
20,38,6,404,2015-11-28
37,50,0,133,2014-04-05
22,36,4,352,2015-10-27
24,43,2,187,2015-07-02
24,59,0,526,2014-05-31
40,53,0,575,2015-10-10
33,71,0,133,2014-11-19
38,36,4,447,2014-09-14
29,44,1,0,2015-08-25
36,64,0,92,2014-12-18
28,57,0,88,2014-06-23
30,41,4,281,2015-01-22
24,36,5,0,2014-05-20
28,44,0,0,2015-10-04
20,69,1,273,2014-10-27
28,58,6,501,2015-05-03
22,71,4,518,2014-05-04
24,61,0,381,2014-09-03
28,51,0,0,2015-08-05
34,50,6,0,2014-11-02
24,51,1,55,2015-10-04
25,50,0,34,2015-02-03
29,62,0,509,2015-11-08
32,62,4,426,2015-01-15
34,63,0,105,2014-08-22
22,58,0,527,2015-05-18
27,61,1,167,2015-11-14
30,63,2,241,2015-08-31
36,70,0,199,2014-10-27
40,75,0,554,2014-10-10
37,52,0,426,2014-07-14
35,38,1,258,2014-01-11
28,50,0,593,2014-07-24
38,36,0,370,2014-09-21
38,46,0,415,2015-03-23
40,74,0,277,2014-04-14
25,64,1,262,2014-02-01
24,61,2,113,2014-01-24
30,68,5,402,2014-01-24
27,39,0,527,2014-09-03
29,50,0,228,2015-05-20
21,36,2,31,2015-04-23
25,54,3,114,2015-11-10
30,61,0,266,2015-11-05
37,41,4,18,2015-02-07
32,63,0,0,2015-01-08
27,50,4,441,2014-02-08
25,36,0,512,2014-08-14
22,57,0,304,2014-03-28
30,57,0,517,2015-10-11
31,69,0,97,2014-02-23
37,38,0,65,2014-10-29
24,48,5,490,2014-12-13
40,48,0,96,2014-03-09
30,46,0,504,2015-02-18
30,65,0,539,2014-04-04
20,49,0,79,2015-05-06
25,55,0,319,2014-04-06
35,74,5,600,2014-04-07
21,36,0,354,2015-12-11
23,67,0,298,2015-09-17
26,52,0,0,2015-05-06
28,61,5,370,2014-04-12
37,73,0,556,2015-11-12
21,37,6,478,2014-09-22
37,39,0,364,2015-06-15
20,68,2,517,2014-09-28
30,58,0,286,2015-06-29
31,69,4,148,2015-04-29
31,39,2,0,2014-12-24
21,40,6,112,2015-11-06
26,37,6,581,2015-07-24
33,73,3,376,2015-07-28
40,69,0,230,2014-03-25
21,65,0,81,2014-11-26
36,49,0,67,2015-08-15
24,69,2,131,2014-10-20
37,38,1,424,2014-05-28
21,53,0,289,2014-09-27
39,47,0,263,2015-03-27
31,54,0,0,2014-12-06
37,67,3,32,2015-01-01
40,71,0,237,2014-02-13
34,49,5,0,2014-02-07
31,63,1,318,2014-11-06
20,65,1,0,2014-05-02
28,44,0,0,2015-01-23
38,40,0,310,2015-11-14
30,67,0,0,2014-10-31
39,44,5,160,2015-08-29
32,50,0,369,2014-10-04
39,49,0,212,2014-09-13
21,72,1,375,2015-11-20
27,70,0,429,2015-01-13
20,52,0,111,2015-08-21
20,75,4,46,2015-04-16
36,49,0,46,2015-12-03
40,60,0,352,2015-02-01
39,52,0,221,2014-01-25
24,57,0,372,2014-12-09
33,48,0,151,2014-02-01
37,73,0,114,2014-10-09
20,75,4,0,2014-12-31
30,66,0,0,2014-01-21
30,63,0,226,2014-05-06
40,56,0,574,2014-02-16
33,58,0,510,2014-11-01
30,71,6,401,2014-04-04
28,57,0,364,2015-07-07
29,57,0,0,2015-08-10
38,42,0,54,2014-03-26
31,64,0,162,2015-08-07
30,57,2,314,2014-08-24
33,70,0,562,2014-04-05
21,48,4,271,2015-02-21
28,74,3,272,2014-07-23
25,46,5,578,2014-08-04
32,59,0,233,2015-11-13
25,39,0,115,2014-03-26
23,40,0,270,2014-07-30
25,73,5,0,2015-04-03
21,58,1,101,2015-08-16
35,42,0,247,2015-07-20
26,67,0,19,2015-05-05
35,72,0,100,2014-02-18
24,51,0,469,2015-01-27
21,52,6,194,2015-11-16
34,57,2,0,2015-03-27
29,58,6,377,2015-05-20
23,73,6,349,2014-07-27
28,39,4,240,2014-11-05
20,43,0,0,2014-09-13
37,61,6,490,2014-09-08
32,57,5,0,2015-03-01
24,42,2,517,2015-01-31
27,46,3,168,2015-01-16
28,58,0,144,2014-12-04
40,45,4,413,2014-12-09
36,68,0,0,2014-05-21
27,72,0,0,2014-01-10
33,64,5,375,2014-10-30
27,38,0,359,2015-11-10
26,43,0,113,2014-12-28
33,44,0,489,2014-03-07
25,59,0,455,2014-12-24
31,68,0,416,2015-10-12
40,47,0,143,2015-01-11
33,63,1,503,2015-12-09
26,64,0,320,2015-10-28
39,70,6,0,2014-06-28
40,70,5,513,2015-08-30
26,44,0,585,2015-07-02
20,54,0,576,2014-05-20
37,64,0,561,2014-12-24
38,59,1,281,2014-08-15
26,67,0,59,2014-09-08
23,49,0,382,2014-03-26
25,39,6,444,2014-08-11
31,53,0,560,2015-08-04
40,65,4,269,2014-03-13
22,49,0,95,2015-05-09
34,63,4,328,2015-05-06
24,42,2,384,2014-07-16
40,59,0,0,2014-03-30
35,55,5,282,2014-03-07
27,56,3,583,2015-03-30
33,41,0,257,2014-07-09
40,36,0,171,2015-01-05
32,48,0,130,2014-04-20
29,71,3,569,2015-04-14
28,38,0,288,2014-07-10
27,64,1,206,2014-04-08
39,42,0,0,2014-07-31
28,60,1,488,2015-07-21
39,41,0,227,2014-10-18
20,37,5,388,2015-10-09
40,64,0,547,2015-07-08
29,51,0,0,2015-06-28
37,73,6,23,2015-11-18
31,58,0,52,2015-01-26
20,62,1,595,2014-02-03
37,74,6,260,2015-04-12
30,46,0,16,2014-11-02
39,72,2,0,2015-01-25
35,63,0,46,2015-02-14
35,40,0,529,2014-07-19
25,75,1,58,2015-06-04
40,63,0,426,2014-02-27
26,75,0,104,2015-11-05
24,45,0,0,2014-07-20
22,69,5,339,2014-08-16
26,71,5,210,2015-02-21
28,35,0,533,2014-01-13
39,39,0,595,2015-11-08
34,51,0,227,2015-07-09
28,53,2,556,2015-01-10
33,59,0,3,2014-03-16
20,39,0,29,2015-05-22
29,69,0,102,2014-06-03
23,63,0,56,2014-04-21
30,48,0,236,2015-11-09
32,42,3,462,2014-02-23
28,51,6,85,2014-11-29
0,0,0,0,0000-00-00
21,44,0,435,2016-07-02
33,42,3,447,2017-10-05
24,35,0,107,2017-04-01
35,71,0,527,2017-12-11
38,73,0,331,2017-02-19
33,66,0,281,2017-01-15
23,50,0,0,2017-02-06
20,58,0,42,2017-02-23
20,72,0,497,2016-11-15
35,51,0,496,2016-10-25
24,73,5,557,2016-02-04
27,66,0,399,2016-08-08
28,38,5,275,2017-11-21
22,70,0,252,2016-01-22
23,60,6,160,2016-06-24
40,39,0,0,2017-02-16
35,59,0,515,2016-04-12
28,61,0,139,2016-03-01
26,39,0,185,2017-03-26
28,62,2,11,2016-11-05
33,56,0,509,2016-09-02
35,49,5,299,2016-03-14
25,63,0,92,2017-01-21
38,73,0,55,2017-10-11
32,50,0,312,2016-01-29
28,50,0,144,2016-08-30
21,58,2,292,2016-03-10
37,45,3,55,2017-09-14
29,57,0,591,2016-07-25
23,61,0,87,2016-09-20
40,62,0,487,2016-03-08
29,46,3,596,2016-01-16
36,67,0,487,2016-07-12
25,73,1,166,2017-01-31
26,46,0,9,2017-07-14
34,66,0,540,2016-05-17
24,72,0,320,2017-03-07
34,43,3,7,2017-12-11
35,64,1,513,2017-07-15
27,35,0,13,2016-09-12
25,70,0,538,2017-09-19
22,74,0,183,2017-01-17
25,43,0,180,2017-11-24
27,39,0,162,2016-11-06
20,67,4,582,2016-12-09
35,62,1,0,2017-02-15
25,46,2,189,2016-11-14
25,70,3,154,2016-12-23
35,59,0,240,2016-01-18
39,71,0,230,2017-03-17
28,60,0,153,2016-05-30
25,41,1,544,2017-05-18
34,50,0,582,2016-11-17
26,73,0,595,2017-06-04
40,59,0,539,2017-07-06
30,68,3,326,2017-04-14
27,40,2,53,2016-08-21
28,62,4,449,2016-06-26
32,44,0,60,2016-05-20
32,69,5,163,2017-02-02
37,75,0,571,2016-05-04
26,70,0,97,2016-06-16
22,47,0,256,2017-06-02
31,64,0,286,2016-10-23
29,65,0,0,2016-05-26
26,72,2,358,2017-05-12
36,70,0,431,2016-09-23
21,61,0,9,2017-03-24
30,70,0,348,2016-10-19
27,45,1,0,2017-03-12
29,43,0,187,2016-03-25
24,68,0,52,2016-11-25
23,66,0,465,2017-10-08
22,60,1,519,2016-01-24
36,71,6,399,2016-03-28
23,60,0,0,2017-01-16
27,51,0,594,2016-02-26
26,41,0,581,2016-04-21
29,41,0,595,2017-11-18
26,50,4,215,2017-08-25
23,71,3,34,2016-01-30
26,60,0,459,2017-11-13
21,59,0,154,2016-06-06
29,74,2,85,2017-01-08
23,74,0,334,2017-10-10
25,40,0,0,2017-07-15
33,69,0,349,2016-08-11
24,36,0,544,2016-08-19
39,60,4,430,2017-07-20
20,54,0,318,2016-08-15
20,37,0,89,2016-06-14
31,42,0,0,2016-02-03
35,69,2,0,2017-07-19
30,41,0,319,2016-05-19
23,54,0,229,2017-11-06
22,46,4,45,2017-10-31
31,44,0,251,2017-01-09
40,38,0,141,2016-10-06
39,53,4,328,2016-01-02
40,57,0,419,2017-07-23
33,51,4,176,2016-03-17
39,37,0,115,2017-11-06
30,74,0,383,2016-06-27
39,50,0,532,2016-06-09
23,42,0,551,2016-01-28
32,45,0,526,2016-12-01
37,35,0,277,2016-02-17
20,69,0,199,2017-08-16
20,35,0,342,2017-04-23
38,61,0,484,2016-04-08
20,50,0,559,2017-01-02
27,70,2,373,2016-06-17
31,61,1,395,2016-05-21
22,40,0,46,2017-05-13
33,66,0,0,2017-08-23
24,63,4,520,2016-05-29
30,57,0,446,2016-07-16
28,48,6,475,2017-11-15
26,66,0,74,2016-06-23
30,39,0,219,2017-08-13
40,57,0,27,2017-04-12
26,69,2,220,2016-01-24
25,59,0,136,2016-09-27
32,38,0,327,2016-01-25
21,45,0,495,2016-02-09
26,58,0,107,2017-02-01
40,41,0,137,2017-09-01
37,60,0,47,2017-10-20
34,64,0,0,2016-07-15
26,66,3,307,2017-06-08
29,54,1,452,2016-10-26
31,42,5,0,2017-07-13
29,65,0,26,2017-09-07
25,35,0,413,2016-12-23
33,52,0,482,2016-05-29
28,66,0,426,2016-02-27
37,55,0,64,2016-05-01
35,63,0,0,2016-01-14
40,54,0,0,2016-01-01
20,69,0,328,2016-03-08
26,39,6,0,2017-12-11
37,73,0,333,2017-05-25
39,49,4,20,2016-12-23
33,52,0,299,2017-02-04
30,48,6,503,2016-11-25
23,72,0,75,2016-10-28
33,55,4,287,2017-08-31
38,41,0,79,2016-02-02
21,39,0,566,2017-06-28
28,60,0,132,2016-11-02
29,65,0,249,2016-07-27
27,37,0,303,2016-11-08
39,50,6,37,2016-03-01
21,73,0,320,2017-06-04
21,45,0,285,2017-03-30
37,44,0,488,2016-05-23
22,62,0,480,2017-05-31
31,58,1,415,2016-01-12
38,47,2,0,2017-11-01
39,57,1,173,2017-02-21
25,61,4,103,2016-03-20
22,48,0,391,2017-12-06
21,45,0,417,2016-01-26
30,57,0,284,2017-07-11
36,66,0,183,2017-06-18
33,69,4,339,2017-04-04
22,75,0,218,2017-03-22
25,50,0,119,2016-07-13
24,61,0,0,2017-03-05
25,66,0,155,2016-04-05
29,61,0,565,2016-12-01
30,67,5,0,2017-01-28
22,62,5,474,2017-08-26
29,45,0,119,2016-06-19
30,59,0,44,2016-10-26
34,49,0,326,2016-10-10
37,73,3,384,2017-06-28
23,37,0,463,2017-02-01
40,59,0,0,2016-05-06
37,54,0,84,2017-07-21
30,39,4,309,2017-10-04
30,50,0,350,2017-10-27
30,71,4,264,2016-02-09
27,41,0,474,2016-01-26
34,47,0,161,2017-05-04
40,69,0,0,2017-03-06
26,40,4,149,2016-06-17
37,43,4,157,2016-02-25
33,44,6,302,2016-11-23
21,63,0,483,2017-06-30
26,74,0,231,2017-11-16
25,59,0,76,2017-04-26
29,57,0,0,2016-05-24
28,69,3,245,2016-03-16
20,56,1,0,2017-02-09
27,68,0,441,2016-03-09
33,62,0,529,2017-08-09
35,37,0,128,2017-03-06
26,41,0,438,2017-02-19
20,50,0,307,2017-03-08
37,72,0,478,2016-05-27
20,45,4,481,2016-03-01
33,54,0,95,2017-01-28
36,74,1,308,2017-06-23
35,36,0,461,2016-04-12
31,52,0,294,2016-06-30
31,53,5,519,2016-07-29
33,37,0,335,2017-04-15
36,59,6,346,2017-11-11
34,49,5,207,2017-12-01
25,43,0,0,2017-12-07
22,69,0,499,2017-06-20
32,61,0,0,2017-06-03
24,45,0,446,2016-02-20
22,65,1,35,2016-07-28
31,67,3,126,2017-05-12
35,37,0,409,2017-08-03
40,37,0,487,2016-02-20
33,74,1,230,2017-08-23
30,40,4,543,2017-02-13
25,40,0,79,2016-04-01
36,65,0,355,2017-02-22
20,60,0,51,2016-06-11
20,43,0,139,2017-07-04
20,49,6,46,2016-08-03
28,48,0,257,2017-07-19
33,42,0,0,2017-08-04
35,55,0,31,2016-05-12
25,75,0,132,2017-03-03
40,68,0,122,2017-09-09
31,39,0,427,2017-03-11
32,40,0,589,2017-01-12
21,67,0,593,2017-08-16
40,57,0,66,2017-10-08
35,45,1,516,2016-01-03
23,61,0,41,2017-08-29
26,44,0,337,2016-10-20
39,46,0,290,2016-11-17
23,62,0,0,2016-11-07
29,57,0,123,2017-08-31
33,50,4,75,2016-06-29
23,73,5,455,2017-03-25
27,62,0,406,2016-06-24
31,63,0,580,2016-04-17
33,50,3,416,2016-05-01
21,54,0,579,2016-06-18
36,60,5,581,2016-04-28
30,61,0,0,2016-03-16
40,40,0,590,2017-08-07
25,50,0,0,2016-04-04
40,36,0,293,2017-06-16
21,57,5,220,2017-06-20
39,51,0,488,2017-03-01
33,68,0,0,2016-05-18
29,73,0,582,2017-09-15
27,63,0,203,2017-06-30
36,38,0,106,2016-06-16
26,49,0,406,2016-08-13
38,46,1,101,2016-02-02
25,52,0,587,2017-01-08
22,53,2,171,2016-07-07
32,51,2,145,2016-04-14
32,64,2,318,2017-04-21
26,42,0,292,2016-08-31
38,37,5,163,2016-04-29
26,59,0,471,2017-09-23
38,43,0,0,2017-11-08
34,64,0,81,2016-03-19
31,63,0,90,2017-10-01
35,56,1,393,2017-09-04
28,38,0,0,2016-01-20
37,37,6,429,2017-08-08
33,71,0,299,2016-11-17
39,48,2,194,2017-07-31
39,46,4,0,2017-12-09
37,58,0,91,2017-05-30
28,60,0,94,2016-07-29
24,47,0,388,2017-10-29
36,35,5,151,2017-06-30
26,52,0,176,2016-12-15
37,52,0,455,2016-03-06
38,43,3,235,2017-09-04
32,39,0,287,2017-10-31
23,50,0,384,2016-02-05
35,39,0,307,2017-02-12
33,54,0,72,2016-01-06
29,57,5,99,2017-10-19
21,64,6,28,2017-08-23
24,70,0,298,2016-11-26
40,69,0,0,2016-11-22
26,42,2,538,2016-07-24
36,45,0,197,2017-04-21
40,46,0,361,2016-12-08
39,69,0,439,2016-04-02
21,39,0,0,2017-04-12
36,43,2,0,2016-12-19
22,43,4,35,2017-07-15
33,74,0,38,2017-05-04
25,47,4,0,2016-06-08
24,44,1,598,2016-09-18
28,37,0,474,2016-03-23
31,39,0,338,2017-05-17
35,67,3,0,2016-10-07
37,69,0,407,2017-07-22
36,48,0,108,2017-05-15
20,44,0,233,2017-02-18
39,60,0,0,2016-01-04
26,62,0,163,2016-06-29
21,65,2,420,2016-03-25
37,49,0,0,2017-05-12
36,41,0,90,2016-12-26
30,55,4,201,2017-09-21
32,67,0,495,2016-11-13
34,49,0,302,2016-01-10
28,44,6,23,2017-06-22
40,39,0,56,2017-11-20
26,68,0,136,2017-01-14
40,74,0,282,2016-04-04
39,74,0,91,2016-01-12
22,48,1,123,2017-02-25
26,46,0,414,2016-11-23
21,65,0,564,2017-07-24
38,55,3,414,2017-04-01
40,57,0,174,2017-11-29
25,73,0,430,2017-12-08
32,67,0,0,2016-03-08
39,44,3,572,2016-08-03
21,71,0,525,2016-07-19
32,41,0,198,2017-08-19
27,47,0,244,2016-10-20
21,68,0,7,2016-01-09
36,55,6,230,2016-01-03
33,42,0,5,2017-01-28
29,62,2,280,2016-12-12
23,36,6,536,2016-11-20
37,75,3,105,2017-08-06
24,48,0,75,2016-09-18
20,67,0,429,2016-02-27
26,60,0,82,2017-05-03
35,63,0,397,2017-11-10
21,51,4,434,2016-08-13
34,37,3,361,2016-09-19
35,64,0,221,2016-10-06
29,39,0,0,2016-11-08
37,41,0,0,2016-07-26
29,44,0,431,2016-07-11
31,60,0,527,2017-03-08
40,61,0,20,2017-08-06
38,43,0,166,2016-12-21
40,51,3,439,2017-03-08
34,64,0,56,2016-09-19
24,48,2,425,2016-06-18
35,60,3,568,2016-03-03
35,66,5,312,2017-09-26
26,51,0,313,2016-01-22
33,64,0,105,2017-07-11
30,65,0,276,2017-02-15
25,50,0,212,2017-09-07
34,62,0,430,2016-03-26
37,37,0,467,2016-01-16
24,57,0,32,2016-07-02
37,40,0,75,2016-07-09
37,58,3,395,2016-08-30
38,45,0,236,2016-08-06
37,62,0,32,2017-09-19
31,35,2,156,2016-08-03
21,75,0,458,2017-12-08
23,71,0,272,2016-02-23
26,65,0,334,2016-03-23
38,51,2,423,2017-04-03
39,72,6,409,2016-04-15
36,45,0,388,2016-07-18
34,47,1,0,2016-08-12
36,64,0,577,2017-10-17
38,36,0,377,2016-04-03
35,56,0,522,2017-06-20
21,51,4,376,2017-05-17
32,74,0,328,2017-06-15
24,57,0,0,2017-03-23
24,75,0,0,2017-10-29
20,57,0,391,2016-07-24
28,65,0,61,2016-05-11
29,50,0,33,2016-06-01
35,46,0,15,2017-07-05
35,59,0,39,2016-07-10
33,73,0,115,2016-04-12
28,71,3,438,2016-11-16
26,69,2,564,2016-01-22
25,66,0,350,2016-03-04
40,44,0,561,2017-09-28
38,44,0,431,2017-04-12
21,39,0,185,2016-09-12
26,55,0,0,2017-09-26
37,70,0,523,2016-04-14
25,70,4,294,2016-05-31
23,71,0,552,2017-03-10
25,59,0,337,2016-02-21
39,48,0,169,2016-08-26
23,37,1,215,2016-06-03
36,70,6,109,2017-08-25
26,58,0,578,2017-07-05
36,69,0,531,2016-02-25
20,50,1,106,2017-04-06
24,40,0,40,2016-10-07
30,61,5,561,2017-04-20
40,36,0,335,2016-01-11
22,69,0,0,2016-09-11
23,73,0,338,2017-12-05
38,42,0,502,2016-03-29
35,59,5,304,2017-08-06
30,38,0,125,2017-08-08
34,69,4,573,2016-07-26
23,44,0,291,2016-11-18
35,43,0,9,2017-05-03
28,55,0,579,2016-05-27
24,56,0,12,2017-03-28
26,75,0,257,2017-01-28
37,74,3,244,2016-10-25
26,35,4,212,2017-10-31
23,35,0,178,2016-11-17
25,56,0,0,2017-04-08
22,57,0,511,2016-09-03
20,36,6,405,2017-08-17
23,69,2,286,2016-07-11
36,46,0,393,2017-05-10
28,61,0,434,2016-01-08
38,67,6,0,2017-11-04
29,72,0,204,2016-03-17
29,48,2,477,2016-04-30
29,67,0,231,2017-10-01
29,56,3,269,2016-10-31
30,43,0,249,2017-01-08
27,55,0,457,2016-12-15
38,74,3,493,2016-07-11
28,42,0,218,2016-10-11
21,62,4,395,2017-06-24
20,49,6,181,2017-02-17
29,66,0,20,2017-03-23
39,72,0,118,2016-02-12
40,66,0,514,2016-04-22
24,45,0,251,2017-02-20
33,75,0,4,2016-08-07
20,65,6,258,2016-10-18
26,74,0,0,2017-03-12
26,52,4,341,2016-01-06
24,59,0,32,2016-01-08
28,58,0,166,2017-07-28
33,70,5,33,2016-05-14
32,53,2,78,2016-10-28
32,70,1,538,2017-08-01
40,67,0,39,2016-07-25
31,59,1,143,2016-06-19
35,72,3,135,2017-05-25
23,72,2,1,2016-02-23
27,50,0,240,2016-09-27
27,51,5,311,2016-06-25
30,40,3,69,2017-05-27
27,46,1,5,2016-09-22
34,36,0,0,2016-04-06
28,43,0,572,2016-05-23
26,61,0,530,2016-06-01
40,54,0,0,2017-09-14
34,53,4,393,2016-08-16
30,75,0,266,2016-05-21
39,74,1,592,2016-10-20
27,43,0,235,2017-07-31
31,40,0,502,2016-07-27
35,49,0,560,2016-11-24
23,36,0,363,2016-07-11
23,60,0,67,2017-08-23
28,61,0,100,2017-04-14
38,53,0,169,2016-05-01
34,37,3,449,2016-10-23
26,39,6,342,2016-01-03
33,48,0,571,2016-07-28
35,59,0,547,2016-05-12
39,49,0,409,2016-08-14
28,35,0,436,2016-08-21
37,48,0,410,2017-02-28
28,35,0,502,2017-05-15
38,74,5,504,2017-07-25
21,65,0,387,2017-04-21
37,59,5,155,2017-05-06
26,70,0,335,2017-12-02
39,65,0,376,2017-06-15
22,58,0,38,2017-11-03
37,55,0,0,2016-09-18
22,69,0,220,2016-06-09
21,48,2,532,2016-11-05
40,51,0,0,2016-10-07
20,50,6,495,2016-10-23
27,66,0,128,2017-06-12
20,62,0,513,2017-11-23
31,54,0,291,2016-07-25
30,35,0,34,2016-01-31
40,50,0,409,2017-10-28
39,58,3,320,2017-07-04
24,43,0,363,2017-04-04
34,44,2,242,2017-03-04
34,56,0,143,2016-10-22
33,37,4,0,2016-03-19
36,47,5,5,2016-05-27
34,55,1,412,2016-01-08
30,42,4,121,2016-02-17
32,36,0,519,2016-08-10
36,74,0,536,2017-06-14
29,74,0,567,2017-10-31
28,48,0,582,2016-01-24
36,48,2,263,2017-01-06
39,42,2,462,2017-06-19
21,62,6,332,2017-11-08
39,56,1,307,2016-04-18
40,56,0,138,2016-03-18
24,42,6,510,2017-07-24
30,64,0,459,2016-06-14
33,74,0,471,2017-08-04
25,57,0,453,2017-08-13
27,42,0,274,2017-08-20
29,51,0,247,2016-11-28
31,55,0,56,2016-10-12
31,54,0,345,2017-05-05
25,59,0,597,2016-01-31
29,70,0,281,2016-11-01
40,67,4,0,2017-03-18
21,54,0,53,2016-08-19
23,56,5,488,2017-05-05
36,70,0,188,2017-07-04
21,55,0,27,2017-03-18
23,43,0,400,2016-04-26
22,61,6,445,2016-05-06
34,44,0,522,2017-06-15
26,52,0,51,2017-06-14
22,54,0,165,2016-01-10
30,46,0,433,2016-08-23
27,65,0,44,2017-01-12
35,74,0,0,2016-04-26
40,58,0,126,2017-06-10
25,69,1,58,2016-08-09
39,75,2,217,2016-08-24
28,39,3,0,2016-10-19
30,75,1,473,2016-03-28
34,60,0,288,2016-07-01
26,74,0,515,2017-06-03
26,56,1,81,2017-06-08
36,50,0,187,2016-12-08
20,46,0,123,2017-08-27
25,37,0,89,2017-02-02
20,48,5,265,2017-03-02
25,73,0,266,2016-04-29
24,72,0,215,2016-02-23
31,63,0,175,2016-07-17
34,71,0,232,2017-12-11
20,43,2,510,2016-02-16
35,63,0,159,2017-09-17
29,46,0,231,2016-01-03
36,69,0,149,2016-12-29
27,70,0,262,2016-11-22
26,55,0,179,2016-08-07
36,42,3,254,2017-07-22
33,57,6,279,2017-03-09
39,41,0,453,2016-06-04
28,71,0,200,2016-04-01
36,40,0,109,2016-05-18
38,64,2,212,2017-01-25
21,70,1,193,2016-04-11
26,45,5,311,2016-08-11
30,68,0,51,2017-11-12
33,73,0,227,2017-01-24
28,39,0,0,2016-04-07
24,61,0,499,2016-11-17
37,73,0,0,2016-10-15
28,73,5,24,2016-05-04
35,55,5,570,2017-05-01
36,51,0,0,2017-07-23
35,65,5,98,2017-09-07
32,75,0,512,2017-01-09
29,71,0,0,2017-02-03
20,47,5,0,2016-08-25
29,35,3,0,2016-03-04
36,75,0,555,2016-11-06
26,52,0,324,2016-09-21
22,41,1,165,2017-02-10
36,68,1,167,2016-01-28
30,56,0,443,2017-03-05
36,71,6,0,2017-02-12
30,55,0,110,2017-08-21
25,63,2,89,2016-07-09
25,64,1,389,2017-01-19
23,73,0,0,2016-11-23
25,74,5,153,2017-04-05
39,39,0,527,2016-02-13
20,57,0,378,2016-05-21
35,49,1,364,2017-05-16
24,37,0,0,2017-03-09
32,61,0,552,2016-07-16
38,75,6,4,2017-11-30
33,45,0,0,2016-05-30
24,36,0,492,2017-09-22
23,65,0,141,2017-04-11
21,37,0,474,2016-04-29
26,68,6,0,2017-04-14
23,70,2,553,2016-07-14
26,35,1,233,2017-06-30
22,57,0,131,2017-06-10
26,71,0,139,2017-01-13
31,74,0,0,2017-03-23
40,41,0,79,2017-11-24
32,42,0,165,2016-06-11
37,61,0,15,2017-08-03
20,75,5,537,2016-06-05
37,63,0,229,2016-12-15
31,68,3,105,2016-03-24
23,72,2,20,2016-05-18
25,61,0,468,2016-09-27
32,47,0,580,2016-09-11
34,44,2,251,2016-04-08
27,57,0,555,2017-10-11
38,36,0,548,2016-07-14
25,71,0,86,2016-09-23
24,41,3,203,2016-12-14
30,58,5,63,2016-08-12
29,46,0,145,2017-08-14
27,54,0,325,2017-03-10
33,58,0,371,2016-10-16
30,46,0,12,2017-09-16
37,65,2,276,2017-04-13
40,62,0,171,2016-02-21
37,41,0,100,2016-04-29
20,50,0,513,2016-10-27
30,37,2,332,2016-08-09
40,55,5,0,2017-07-17
36,37,0,509,2017-01-03
37,47,4,159,2016-04-07
36,36,0,162,2017-01-01
39,73,4,507,2017-01-20
22,52,0,324,2017-11-11
21,61,0,390,2016-10-08
38,71,0,160,2016-09-22
36,65,2,573,2016-11-03
35,57,0,579,2016-09-21
20,75,0,97,2017-09-12
31,44,0,43,2016-04-20
24,68,0,370,2016-04-12
24,69,0,40,2016-06-29
40,35,0,225,2017-11-02
35,63,0,86,2016-11-01
30,38,6,336,2017-07-04
20,53,2,183,2017-07-14
39,69,0,143,2017-09-22
30,49,0,19,2016-09-07
34,46,6,269,2017-05-10
22,50,0,469,2016-10-18
26,73,4,362,2016-02-10
36,72,6,25,2017-03-15
20,72,0,290,2016-05-17
34,69,0,358,2016-05-06
23,74,6,413,2017-06-24
24,74,5,323,2017-01-02
31,41,0,0,2017-03-19
31,69,5,233,2016-07-02
33,70,4,275,2017-08-03
31,44,0,567,2016-03-13
28,60,0,0,2016-10-31
21,52,1,190,2016-05-19
23,73,1,552,2017-07-19
26,47,0,526,2017-09-26
31,58,0,37,2016-01-05
29,44,5,155,2017-08-02
27,67,0,289,2017-02-02
32,57,1,453,2016-11-09
36,56,0,346,2016-06-17
27,39,0,10,2016-04-03
28,69,0,496,2016-10-07
32,41,0,551,2017-03-04
34,63,0,495,2016-07-16
